Iteration,Year,Total,Poison,Gases,Hanging,Drowning,Jumping,Firearms,Other,Cutting
2,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1997.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1998.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1999.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2000.0,808.0,240.0,61.0,317.0,26.0,84.0,37.0,31.0,12.0
2,2001.0,822.0,301.0,65.0,279.0,33.0,69.0,35.0,28.0,12.0
2,2002.0,799.0,282.0,51.0,294.0,33.0,85.0,18.0,18.0,18.0
2,2003.0,862.0,314.0,45.0,321.0,39.0,66.0,33.0,25.0,19.0
2,2004.0,879.0,341.0,46.0,299.0,49.0,72.0,27.0,24.0,21.0
2,2005.0,886.0,326.0,50.0,334.0,36.0,74.0,26.0,21.0,19.0
2,2006.0,817.0,304.0,35.0,309.0,36.0,78.0,19.0,17.0,19.0
2,2007.0,884.0,368.0,37.0,303.0,36.0,82.0,21.0,22.0,15.0
2,2008.0,928.0,363.0,36.0,341.0,42.0,85.0,20.0,25.0,16.0
2,2009.0,901.0,346.0,21.0,350.0,41.0,84.0,18.0,27.0,14.0
2,2010.0,970.0,366.0,33.0,406.0,24.0,78.0,24.0,26.0,13.0
2,2011.0,986.0,395.0,35.0,395.0,46.0,61.0,19.0,24.0,11.0
2,2012.0,954.0,348.0,33.0,416.0,35.0,76.0,16.0,15.0,15.0
2,2013.0,1013.0,372.0,30.0,427.0,37.0,79.0,16.0,26.0,26.0
2,2014.0,1095.0,384.0,41.0,443.0,45.0,99.0,28.0,28.0,27.0
2,2015.0,1136.0,383.0,52.0,497.0,46.0,83.0,29.0,20.0,26.0
2,2016.0,1039.0,358.0,23.0,460.0,52.0,84.0,26.0,22.0,14.0
2,2017.0,1045.0,314.0,37.0,509.0,46.0,79.0,18.0,23.0,19.0
2,2018.0,931.0,254.0,30.0,487.0,29.0,73.0,18.0,19.0,21.0
2,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1981.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1982.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1983.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1984.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1985.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1986.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1987.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1988.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1989.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1990.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1991.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1992.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1993.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1994.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1995.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1997.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1998.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1999.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2000.0,808.0,240.0,61.0,317.0,26.0,84.0,37.0,31.0,12.0
3,2001.0,822.0,301.0,65.0,279.0,33.0,69.0,35.0,28.0,12.0
3,2002.0,799.0,282.0,51.0,294.0,33.0,85.0,18.0,18.0,18.0
3,2003.0,862.0,314.0,45.0,321.0,39.0,66.0,33.0,25.0,19.0
3,2004.0,879.0,341.0,46.0,299.0,49.0,72.0,27.0,24.0,21.0
3,2005.0,886.0,326.0,50.0,334.0,36.0,74.0,26.0,21.0,19.0
3,2006.0,817.0,304.0,35.0,309.0,36.0,78.0,19.0,17.0,19.0
3,2007.0,884.0,368.0,37.0,303.0,36.0,82.0,21.0,22.0,15.0
3,2008.0,928.0,363.0,36.0,341.0,42.0,85.0,20.0,25.0,16.0
3,2009.0,901.0,346.0,21.0,350.0,41.0,84.0,18.0,27.0,14.0
3,2010.0,970.0,366.0,33.0,406.0,24.0,78.0,24.0,26.0,13.0
3,2011.0,986.0,395.0,35.0,395.0,46.0,61.0,19.0,24.0,11.0
3,2012.0,954.0,348.0,33.0,416.0,35.0,76.0,16.0,15.0,15.0
3,2013.0,1013.0,372.0,30.0,427.0,37.0,79.0,16.0,26.0,26.0
3,2014.0,1095.0,384.0,41.0,443.0,45.0,99.0,28.0,28.0,27.0
3,2015.0,1136.0,383.0,52.0,497.0,46.0,83.0,29.0,20.0,26.0
3,2016.0,1039.0,358.0,23.0,460.0,52.0,84.0,26.0,22.0,14.0
3,2017.0,1045.0,314.0,37.0,509.0,46.0,79.0,18.0,23.0,19.0
3,2018.0,931.0,254.0,30.0,487.0,29.0,73.0,18.0,19.0,21.0
3,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1981.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1982.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1983.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1984.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1985.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1986.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1987.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1988.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1989.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1990.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1991.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1992.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1993.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1994.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1995.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1997.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1998.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1999.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2000.0,808.0,240.0,61.0,317.0,26.0,84.0,37.0,31.0,12.0
13,2001.0,822.0,301.0,65.0,279.0,33.0,69.0,35.0,28.0,12.0
13,2002.0,799.0,282.0,51.0,294.0,33.0,85.0,18.0,18.0,18.0
13,2003.0,862.0,314.0,45.0,321.0,39.0,66.0,33.0,25.0,19.0
13,2004.0,879.0,341.0,46.0,299.0,49.0,72.0,27.0,24.0,21.0
13,2005.0,886.0,326.0,50.0,334.0,36.0,74.0,26.0,21.0,19.0
13,2006.0,817.0,304.0,35.0,309.0,36.0,78.0,19.0,17.0,19.0
13,2007.0,884.0,368.0,37.0,303.0,36.0,82.0,21.0,22.0,15.0
13,2008.0,928.0,363.0,36.0,341.0,42.0,85.0,20.0,25.0,16.0
13,2009.0,901.0,346.0,21.0,350.0,41.0,84.0,18.0,27.0,14.0
13,2010.0,970.0,366.0,33.0,406.0,24.0,78.0,24.0,26.0,13.0
13,2011.0,986.0,395.0,35.0,395.0,46.0,61.0,19.0,24.0,11.0
13,2012.0,954.0,348.0,33.0,416.0,35.0,76.0,16.0,15.0,15.0
13,2013.0,1013.0,372.0,30.0,427.0,37.0,79.0,16.0,26.0,26.0
13,2014.0,1095.0,384.0,41.0,443.0,45.0,99.0,28.0,28.0,27.0
13,2015.0,1136.0,383.0,52.0,497.0,46.0,83.0,29.0,20.0,26.0
13,2016.0,1039.0,358.0,23.0,460.0,52.0,84.0,26.0,22.0,14.0
13,2017.0,1045.0,314.0,37.0,509.0,46.0,79.0,18.0,23.0,19.0
13,2018.0,931.0,254.0,30.0,487.0,29.0,73.0,18.0,19.0,21.0
13,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1981.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1982.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1983.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1984.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1985.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1986.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1987.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1988.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1989.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1990.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1991.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1992.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1993.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1994.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1995.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1997.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1998.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1999.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2000.0,808.0,240.0,61.0,317.0,26.0,84.0,37.0,31.0,12.0
19,2001.0,822.0,301.0,65.0,279.0,33.0,69.0,35.0,28.0,12.0
19,2002.0,799.0,282.0,51.0,294.0,33.0,85.0,18.0,18.0,18.0
19,2003.0,862.0,314.0,45.0,321.0,39.0,66.0,33.0,25.0,19.0
19,2004.0,879.0,341.0,46.0,299.0,49.0,72.0,27.0,24.0,21.0
19,2005.0,886.0,326.0,50.0,334.0,36.0,74.0,26.0,21.0,19.0
19,2006.0,817.0,304.0,35.0,309.0,36.0,78.0,19.0,17.0,19.0
19,2007.0,884.0,368.0,37.0,303.0,36.0,82.0,21.0,22.0,15.0
19,2008.0,928.0,363.0,36.0,341.0,42.0,85.0,20.0,25.0,16.0
19,2009.0,901.0,346.0,21.0,350.0,41.0,84.0,18.0,27.0,14.0
19,2010.0,970.0,366.0,33.0,406.0,24.0,78.0,24.0,26.0,13.0
19,2011.0,986.0,395.0,35.0,395.0,46.0,61.0,19.0,24.0,11.0
19,2012.0,954.0,348.0,33.0,416.0,35.0,76.0,16.0,15.0,15.0
19,2013.0,1013.0,372.0,30.0,427.0,37.0,79.0,16.0,26.0,26.0
19,2014.0,1095.0,384.0,41.0,443.0,45.0,99.0,28.0,28.0,27.0
19,2015.0,1136.0,383.0,52.0,497.0,46.0,83.0,29.0,20.0,26.0
19,2016.0,1039.0,358.0,23.0,460.0,52.0,84.0,26.0,22.0,14.0
19,2017.0,1045.0,314.0,37.0,509.0,46.0,79.0,18.0,23.0,19.0
19,2018.0,931.0,254.0,30.0,487.0,29.0,73.0,18.0,19.0,21.0
19,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1981.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1982.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1983.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1984.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1985.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1986.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1987.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1988.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1989.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1990.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1991.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1992.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1993.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1994.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1995.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1997.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1998.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1999.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2000.0,808.0,240.0,61.0,317.0,26.0,84.0,37.0,31.0,12.0
14,2001.0,822.0,301.0,65.0,279.0,33.0,69.0,35.0,28.0,12.0
14,2002.0,799.0,282.0,51.0,294.0,33.0,85.0,18.0,18.0,18.0
14,2003.0,862.0,314.0,45.0,321.0,39.0,66.0,33.0,25.0,19.0
14,2004.0,879.0,341.0,46.0,299.0,49.0,72.0,27.0,24.0,21.0
14,2005.0,886.0,326.0,50.0,334.0,36.0,74.0,26.0,21.0,19.0
14,2006.0,817.0,304.0,35.0,309.0,36.0,78.0,19.0,17.0,19.0
14,2007.0,884.0,368.0,37.0,303.0,36.0,82.0,21.0,22.0,15.0
14,2008.0,928.0,363.0,36.0,341.0,42.0,85.0,20.0,25.0,16.0
14,2009.0,901.0,346.0,21.0,350.0,41.0,84.0,18.0,27.0,14.0
14,2010.0,970.0,366.0,33.0,406.0,24.0,78.0,24.0,26.0,13.0
14,2011.0,986.0,395.0,35.0,395.0,46.0,61.0,19.0,24.0,11.0
14,2012.0,954.0,348.0,33.0,416.0,35.0,76.0,16.0,15.0,15.0
14,2013.0,1013.0,372.0,30.0,427.0,37.0,79.0,16.0,26.0,26.0
14,2014.0,1095.0,384.0,41.0,443.0,45.0,99.0,28.0,28.0,27.0
14,2015.0,1136.0,383.0,52.0,497.0,46.0,83.0,29.0,20.0,26.0
14,2016.0,1039.0,358.0,23.0,460.0,52.0,84.0,26.0,22.0,14.0
14,2017.0,1045.0,314.0,37.0,509.0,46.0,79.0,18.0,23.0,19.0
14,2018.0,931.0,254.0,30.0,487.0,29.0,73.0,18.0,19.0,21.0
14,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1981.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1982.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1983.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1984.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1985.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1986.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1987.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1988.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1989.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1990.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1991.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1992.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1993.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1994.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1995.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1997.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1998.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1999.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2000.0,808.0,240.0,61.0,317.0,26.0,84.0,37.0,31.0,12.0
21,2001.0,822.0,301.0,65.0,279.0,33.0,69.0,35.0,28.0,12.0
21,2002.0,799.0,282.0,51.0,294.0,33.0,85.0,18.0,18.0,18.0
21,2003.0,862.0,314.0,45.0,321.0,39.0,66.0,33.0,25.0,19.0
21,2004.0,879.0,341.0,46.0,299.0,49.0,72.0,27.0,24.0,21.0
21,2005.0,886.0,326.0,50.0,334.0,36.0,74.0,26.0,21.0,19.0
21,2006.0,817.0,304.0,35.0,309.0,36.0,78.0,19.0,17.0,19.0
21,2007.0,884.0,368.0,37.0,303.0,36.0,82.0,21.0,22.0,15.0
21,2008.0,928.0,363.0,36.0,341.0,42.0,85.0,20.0,25.0,16.0
21,2009.0,901.0,346.0,21.0,350.0,41.0,84.0,18.0,27.0,14.0
21,2010.0,970.0,366.0,33.0,406.0,24.0,78.0,24.0,26.0,13.0
21,2011.0,986.0,395.0,35.0,395.0,46.0,61.0,19.0,24.0,11.0
21,2012.0,954.0,348.0,33.0,416.0,35.0,76.0,16.0,15.0,15.0
21,2013.0,1013.0,372.0,30.0,427.0,37.0,79.0,16.0,26.0,26.0
21,2014.0,1095.0,384.0,41.0,443.0,45.0,99.0,28.0,28.0,27.0
21,2015.0,1136.0,383.0,52.0,497.0,46.0,83.0,29.0,20.0,26.0
21,2016.0,1039.0,358.0,23.0,460.0,52.0,84.0,26.0,22.0,14.0
21,2017.0,1045.0,314.0,37.0,509.0,46.0,79.0,18.0,23.0,19.0
21,2018.0,931.0,254.0,30.0,487.0,29.0,73.0,18.0,19.0,21.0
21,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1981.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1982.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1983.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1984.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1985.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1986.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1987.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1988.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1989.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1990.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1991.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1992.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1993.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1994.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1995.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1997.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1998.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1999.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2000.0,808.0,240.0,61.0,317.0,26.0,84.0,37.0,31.0,12.0
5,2001.0,822.0,301.0,65.0,279.0,33.0,69.0,35.0,28.0,12.0
5,2002.0,799.0,282.0,51.0,294.0,33.0,85.0,18.0,18.0,18.0
5,2003.0,862.0,314.0,45.0,321.0,39.0,66.0,33.0,25.0,19.0
5,2004.0,879.0,341.0,46.0,299.0,49.0,72.0,27.0,24.0,21.0
5,2005.0,886.0,326.0,50.0,334.0,36.0,74.0,26.0,21.0,19.0
5,2006.0,817.0,304.0,35.0,309.0,36.0,78.0,19.0,17.0,19.0
5,2007.0,884.0,368.0,37.0,303.0,36.0,82.0,21.0,22.0,15.0
5,2008.0,928.0,363.0,36.0,341.0,42.0,85.0,20.0,25.0,16.0
5,2009.0,901.0,346.0,21.0,350.0,41.0,84.0,18.0,27.0,14.0
5,2010.0,970.0,366.0,33.0,406.0,24.0,78.0,24.0,26.0,13.0
5,2011.0,986.0,395.0,35.0,395.0,46.0,61.0,19.0,24.0,11.0
5,2012.0,954.0,348.0,33.0,416.0,35.0,76.0,16.0,15.0,15.0
5,2013.0,1013.0,372.0,30.0,427.0,37.0,79.0,16.0,26.0,26.0
5,2014.0,1095.0,384.0,41.0,443.0,45.0,99.0,28.0,28.0,27.0
5,2015.0,1136.0,383.0,52.0,497.0,46.0,83.0,29.0,20.0,26.0
5,2016.0,1039.0,358.0,23.0,460.0,52.0,84.0,26.0,22.0,14.0
5,2017.0,1045.0,314.0,37.0,509.0,46.0,79.0,18.0,23.0,19.0
5,2018.0,931.0,254.0,30.0,487.0,29.0,73.0,18.0,19.0,21.0
5,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1981.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1982.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1983.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1984.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1985.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1986.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1987.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1988.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1989.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1990.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1991.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1992.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1993.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1994.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1995.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1996.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
